"","ASV","TR2-64-1","WC-10-1","TR1-62-2","TR2-44-2","WC-30-2","TR1-52-2","TR1-42-2","TR2-24-2","WC-50-2","WC-40-2","WC-35-2","TR1-32-2","Mel1-3","Mel1M-2","Mel2S-3","Mel3S-1","Ritt1-3","Ritt3-3","Ritt3M-3","WC-20-2","TR2-34-2","count","reads","median","dev"
"114","ASV_117",0,0,0,0,0.0013604881,0,0,0,0.0011386838,0.0002623545,0,0,0,0,0.0096396659,0.0171269318,0,0,0,0.0004434467,0,"6",0.00142721765714286,0,0.00416468486210807
"115","ASV_118",0,0,0.0005240101,0,0,0.0006027962,0,0,0,0,0,0,0.0008926162,0.0006281543,0,0,0,0.0043812943,0.0302958914,0,0,"6",0.00177736964285714,0,0.00660502144969341
"116","ASV_119",0,0,0.0001467228,0.0019552319,0,0,0,0.0156579826,0,0,0,0.0003372385,0,0,0,0,0,0,0,0,0.0135464157,"5",0.00150683769047619,0,0.0043872213886102
"117","ASV_120",0,0,0,0,0.0019170515,0,0,0,0.0001963248,0.0086576989,0.0033119943,0,0.0004566874,0.0021010679,0.009032634,0.0043746305,0,0,0,0.0044898977,0,"9",0.00164466604761905,0,0.00281374600704038
"118","ASV_121",0,0,0,0,0.0062252639,0,0,0,0.0020417779,0.0010017172,0.0039343825,0,0.0005812385,0.0037256049,0.0071144134,0.0058272105,0,0,0,0.0007760317,0,"9",0.0014870305,0,0.00237023809202493
"119","ASV_122",0,0,0.0159927896,0.0002921611,0,0.0077585704,0.0004285064,0.0002137609,0,0,0,0.0006158267,0,0,0,0,0,0,0.0026385224,0,0.0019772211,"8",0.00142463612380952,0,0.0037743111946068
"120","ASV_123",0.04853121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00231101,0,0.0105903782567999
"121","ASV_124",0,0,0.0004401685,8.989572e-05,0,0.001108367,0.001821152,0,0.000981624,0.001049418,0.001044723,0.0002785883,0.007888236,0.000129963,0,0,0.01199292,0.00952323,0.0009658877,0,0.0002124287,"14",0.00178698104380952,0.0002785883,0.00345443742909551
"122","ASV_125",0,0,0,0.0002696872,0.0039990106,0,0.0007766678,0,0.0008441966,0.0047462316,0.0154041078,0,0.0002075852,0.0002166049,0.0008984071,0.0031754075,0,0,0,0.0004157313,0,"11",0.00147398274285714,0.0002075852,0.00348369065446201
"123","ASV_127",0,0,0,0,0,0,0,0.028430194,0,0,0,0,0,0,0,0,0,0,0,0,0.005441443,"2",0.0016129350952381,0,0.00625800479685586
"124","ASV_128",0,0,0,0.00200018,0,0,0.001124829,0.006118904,0,0,0,0.007683172,0,0,0,0,0,0,0,0,0.00781084,"5",0.00117799642857143,0,0.00258462872246454
"125","ASV_129",0,0,0,0,0.015171504,0,0,0,0,0,0.006646217,0,0,0,0,0.002770036,0,0,0.001177912,0.002134087,0,"5",0.00132855980952381,0,0.00354185786671764
"126","ASV_130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006458819,0.017616755,0,0,0,0,0,"2",0.0011464559047619,0,0.00402780843407401
"127","ASV_131",0,0,0,6.742179e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.03223098,0.00651109,0.0002120241,0,0,"4",0.00185816742333333,0,0.00710201152853671
"128","ASV_132",0,0,0,0,0.0016490765,0,0.0002678165,0,0.0011779488,0.0161705781,0.0015559705,0,0.0043592884,0.0023609938,0.000267094,0,0,0,0.00120147,0.0006097392,0,"10",0.00141047503809524,0,0.00355509131023309
"129","ASV_133",0,0,0.0180469094,0,0,0.006572423,0.000535633,0,0,0,0,0.0001026378,0,0,0,0,0,0.0020689445,0,0,0,"5",0.00130126417619048,0,0.00411039288860886
"130","ASV_135",0,0,0,0,0.0033806069,0,0,0,0.0056737867,0.0021465369,0.0014670579,0,0.0028231582,0.0030541296,0.0032536908,0.0034287645,0,0.0004868105,0.0006360724,0,0,"10",0.00125479116190476,0,0.00169702905440358
"131","ASV_136",0,0,0,0,0.0076269789,0,0,0,0,0.0001908033,0.008913488,0,0,0,0,0.005590744,0,0,0.0003062571,0.0028546881,0,"6",0.00121347425714286,0,0.00270401573749009
"132","ASV_137",0,0,0,0,0.00834845,0,0,0,0.006694676,0.002122687,0.008491153,0,0,0,0,0,0,0,0,0,0,"4",0.00122176028571429,0,0.00282642991604367
"133","ASV_138",0,0,0.000104802,0.0007641136,0,0,0.0044189721,0.0236740147,0,0,0,0,0,0,0,0,0,0,0,0,0.0020099024,"5",0.00147484784761905,0,0.00519106033244015
"134","ASV_139",0,0,0,0,0,0,0,0,0.0006282394,0.0009540164,0,0,0.0002906192,0.0049385925,0.0056575369,0.0064521578,0.0002098762,0.0015212827,0.0007067471,0.0047393365,0,"10",0.00124278117619048,0,0.00214827368360137
"135","ASV_140",0,0,0,0,0.0174183707,0,0,0,0.0021399403,0,0.0007335289,0,0,0,0,0,0,0,0.0001649077,0.0044621823,0,"5",0.00118661570952381,0,0.00386578658697947
"136","ASV_141",0,0,0.0114024608,0.0017754405,0,0.0002916756,0.006641849,0.0001336005,0,0,0,0.0026392575,0,0,0,0,0,0,0,0,0.0013562756,"7",0.00115431235714286,0,0.00281255550551601
"137","ASV_142",0,0,0.0004820893,0.0049667386,0,0,0.0050617317,0.0143219773,0,0,0,0.0003225759,0,0,0,0,0,0,0,0,0.0026635293,"6",0.00132469724285714,0,0.00336145972050629
"138","ASV_143",0,0,0,0.003640777,0,0.004647364,0.002678165,0,0,0,0,0.006158267,0,0,0,0,0,0,0,0,0.003676651,"5",0.000990534476190476,0,0.00190871033134391
"139","ASV_144",0,0,0,0.0005843222,0.0015253958,0,0.0007498862,0,0,0.0136185842,0.0088245754,0,0,0,0,0.0005742758,0,0,0,0.0003880159,0,"7",0.00125071692857143,0,0.00342198597443938
"140","ASV_145",0,0,0,0,0.0083278364,0,0,0,0.0002159573,0.0031244037,0.0102916333,0,0,0.0005198518,0,0.0007769614,0,0.0002738309,0.0002591406,0.0009700396,0,"9",0.00117903119047619,0,0.00280930360197492
"141","ASV_146",0,0,0,0,0.01480046,0,0,0,0.0009619915,0.001049418,0.002445096,0,0,8.664197e-05,0,0,0,0,0.0009894459,0.004573044,0,"7",0.00118600463666667,0,0.00331224478963625
"142","ASV_147",0,0,0.013016412,0,0,0.0056001711,0.0010980476,0,0,0,0,0,0,0,0,0,0,0.0001217026,0.0034630607,0,0.0003921761,"6",0.0011281700047619,0,0.00306127335034372
"143","ASV_148",0,0,0,0,0.0017521438,0,0,0,0,0.0005724098,0.0132479772,0,0,0.0008014383,0,0.0059961152,0,0,0,0,0,"5",0.00106524210952381,0,0.00309574470699018
"144","ASV_149",0,0,0.0006288122,0.0028092413,0.0008863786,0.0005444611,0.0069364471,0.0002939212,0.0013939061,0.0021226865,0.0004667911,0.000190613,0.0013700621,0.0039638703,0.0018453768,0,0.0002398585,0.0003346822,0,0,0.0009477589,"16",0.00118927938095238,0.0005444611,0.00168275791705964
"145","ASV_151",0,0.0474385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00225897619047619,0,0.0103519293859601
"146","ASV_152",0,0,0,0,0.0020613456,0,0,0,0.0050062824,0.0036252624,0.0064017071,0,0.0003321363,0.0001732839,0.0007284382,0.00363145,0,0,0,0.0002494388,0,"9",0.00105758784285714,0,0.0019218307719741
"147","ASV_153",0,0,0.00568027,0,0,0.008536372,0.004633225,0,0,0,0,0.002741895,0,0,0,0,0,0,0,0,0,"4",0.00102817914285714,0,0.00236558319385515
"148","ASV_154",0,0,0,0,0,0.0089447178,0,0,0,0,0,0,0,0,0,0,0,0.0001217026,0,0,0.0097390395,"3",0.00089549809047619,0,0.0028109733634105
"149","ASV_155",0,0,0.000670733,0.004831895,0,0,0.002463912,0.004221777,0,0,0,0.001275641,0,0,0,0,0,0,0,0,0.007500368,"6",0.000998301238095238,0,0.00205724844056886
"150","ASV_156",0,0,0.0005868914,0,0,0.0132809614,0.0029191998,0,0,0,0,0,0,0,0,0,0,0,0.0002120241,0,0.00317009,"5",0.000960436509523809,0,0.00296625458666087
"151","ASV_157",0,0,0,0,0.0045968008,0,0,0,0.0002355898,0.0012879222,0.0020449898,0,0,0,0,0,0,0,0.0002826988,0.0171835592,0,"6",0.0012205505047619,0,0.00381508072121261
"152","ASV_158",0,0,0,0,0,0,0,0,0.0140372232,0,0.0004001067,0,0,0.0045487036,9.71251e-05,0,0,0.0003651079,0.0012250283,0,0,"6",0.00098444260952381,0,0.00315583732231069
"153","ASV_159",0,0,0,0.0007416397,0,0.0099364147,0.003133453,0,0.0002159573,0,0,0.0033430595,0.0010586843,0,0,0,0,0,0,0,0.0009314182,"7",0.000921934604761905,0,0.00228541789613973
"154","ASV_160",0,0,0,0.0001348436,0,0,0.005008168,0.000240481,0.002277368,0.003553711,0.001711568,5.865017e-05,0.005895419,0.003249074,0,0,0,0,0.0003769318,0,0,"10",0.00107172450333333,0,0.00183357567824453
"155","ASV_161",0,0.04351468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00207212761904762,0,0.00949568166389433
"156","ASV_162",0,0,0,0,0.002556069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02389069,0,"2",0.00125936947619048,0,0.00521532509236047
"157","ASV_163",0,0,0,0,0.0007008575,0,0,0,0.0052615046,0.0013117726,0.0012225482,0,0.0013908206,0.0024476358,0.0032536908,0.0028544886,0,0,0,0.0024389568,0,"9",0.000994394071428571,0,0.00147025872900062
"158","ASV_164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004540598,0.013343468,0,0,0,0,0,"2",0.00085162219047619,0,0.00302848725441504
"159","ASV_166",0,0,0,0,0.0002061346,0,0,0,0.0015902309,0.0015264263,0.0004890193,0,0.0006642725,0.0058483332,0.0036664724,0.002938941,0,0.0023123498,0.0017904259,0.000332585,0,"11",0.00101739004285714,0.0002061346,0.00156191489757655
"160","ASV_167",0,0,0,0,0.0033187665,0,0,0,0,0,0,0,0,0.0019927654,0.0077457265,0.0041212735,0,0.0013387288,0.0020260083,0.0004434467,0,"7",0.000999367414285714,0,0.00196324487646682
"161","ASV_168",0,0,0,0.0018203883,0,0.0048612596,0,0.0002939212,0,0,0,0.0029764959,0,0,0,0,0,0,0,0,0.0066996748,"5",0.000792939990476191,0,0.00183811572001365
"162","ASV_169",0.03138703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00149462047619048,0,0.0068492114673738
"163","ASV_170",0,0,0.0077763105,0,0,0.0106169911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004248574,"3",0.00089610280952381,0,0.00279740061190973
"164","ASV_171",0,0,0,0.00914689,0,0,0.004258282,0.002271209,0,0,0,0.00271257,0,0,0,0,0,0,0,0,0.001650408,"5",0.00095425519047619,0,0.00221264742804975
"165","ASV_172",0,0,0,0,0.0060809697,0,0,0,0.0001963248,0.0014310246,0.0079799058,0,0,0,0,0.0019086226,0,0,0,0.0021340872,0,"6",0.000939568319047619,0,0.00214944261564724
"166","ASV_173",0,0,0,0.0001348436,0.0006390172,0,0.0005088513,0,0.0012172138,0.0015741271,0.0026006935,0.0001173003,0.0028854337,0.0045053826,0.0022338772,0.002432227,0,0.0003042565,0.0002355824,0,0,"13",0.000923276485714286,0.0002355824,0.00128839599493311
"167","ASV_174",0,0,0,0,0.0072971636,0,0,0,0.0017669232,0.0014310246,0.0007557571,0,0,0.0008014383,0.001238345,0.0043746305,0,0,0,0.0006374546,0,"8",0.0008715589,0,0.00179940605793465
"168","ASV_175",0,0,0,0,0.0075239116,0,0,0,0.0016687608,0.0024804427,0.0032897662,0,0.000601997,0.0011480062,0.0008012821,0.0011316612,0,0,0.0003298153,0.0001385771,0,"10",0.000910200961904762,0,0.00177062693476279
"169","ASV_176",0,0,0.0023894863,0,0,0.0028195306,0.0001606899,0,0.0001963248,0.0020272849,0,0,0.0029477093,0.0024476358,0.0003156566,0,0,0.000973621,0.0055833019,0,0,"10",0.000945773385714286,0,0.00151575329875067
"170","ASV_177",0.023672151,0.007847632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0.00150094204761905,0,0.00536025509345263
"171","ASV_178",0,0,0,0.0002472132,0,0,0.0036958676,0.0152037408,0,0,0,0,0,0,0,0,0,0,0,0,0.0029086393,"4",0.00105026004285714,0,0.00339242169595707
"172","ASV_179",0,0.03937043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00187478238095238,0,0.00859133217228382
"173","ASV_180",0,0.03923816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00186848380952381,0,0.00856246849194231
"174","ASV_182",0,0,0,0,0.011069426,0,0,0,0.002316633,0,0.001267005,0,0,0,0,0,0,0,0,0.004794767,0,"4",0.000926087190476191,0,0.00259310321341856
"175","ASV_183",0,0,0,0,0.0015253958,0,0,0,0.0022381027,0.0020034345,0.0021783587,0,0.0006642725,0.001624537,0.0024524087,0.0024491175,0,0.0019776676,0.0018611006,0,0,"10",0.000903542647619048,0,0.00103485469476016
"176","ASV_184",0,0,0,0,0,0,0,0,0,0,0,0,4.151703e-05,6.498148e-05,0.0003642191,0.01043831,0,0.00349895,0.002473615,0,0,"5",0.000803885362380952,0,0.00238628869317289
"177","ASV_186",0,0,0.0037099918,0.0015057533,0,0.005036265,0.0006695412,0,0.002002513,0,0,0.0022726939,0,0,0,0,0,0,0,0,0.0009150775,"7",0.000767230271428571,0,0.0014052518876913
"178","ASV_187",0.02756256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00131250285714286,0,0.00601464369270295
"179","ASV_188",0,0,0.0003353665,0,0,0.0007972466,0,0,0.0040835558,0.0005962603,0,0,0,0.0012129876,0,0,0,0,0.0114964191,0,0,"6",0.000881992185714286,0,0.00259886421018221
"180","ASV_189",0,0,0,0,0,0,0,0,0,0,0,0,0.0022211612,0.0013429506,0.0015297203,0.0022971033,0.0003298054,0.0038032069,0.0075621937,0,0,"7",0.000908863876190476,0,0.00185427916702963
"181","ASV_190",0,0.03628428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00172782285714286,0,0.00791787903033201
"182","ASV_191",0,0,0,0,0,0,0,0,0,0,0,0.010219791,0,0,0,0,0,0.003346822,0,0,0,"2",0.00064602919047619,0,0.00231171924732948
"183","ASV_192",0,0,0,0,0.003731036,0,0,0,0.004633265,0.00174108,0.005201387,0,0,0,0,0,0,0,0,0.002106372,0,"5",0.000829197142857143,0,0.00166540441860082
"184","ASV_193",0,0,0,0,0,0,0,0,0,0,0,0,0.0008718577,0,0,0,0,0.0041378891,0.0144883151,0,0,"3",0.000928479138095238,0,0.00323797770824937
"185","ASV_194",0,0,0,0,0,0,0,0.015470942,0,0,0,0,0,0,0,0,0,0,0,0,0.003398859,"2",0.000898561952380952,0,0.00342013598882884
"186","ASV_195",0,0,0,0.0029665588,0.0005565633,0,0.0005088513,0.0074014696,0,0,0,0,0,0.0001083025,0.0001699689,0.0002026856,0,0.0019168163,0.0038164342,0,0.001339935,"10",0.000904170738095238,0,0.00183165741005025
"187","ASV_196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02326627,0,0,0,0,"1",0.00110791761904762,0,0.00507711635306096
"188","ASV_197",0.02548548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00121359428571429,0,0.00556138767725158
"189","ASV_198",0,0,0,0,0,0,0,0,0.0003337522,0,0.000155597,0,4.151703e-05,0.001104685,0.008789821,0.005421839,0,0,0,0,0,"5",0.000754629106190476,0,0.00219153117794699
"190","ASV_199",0,0,0.003668071,0,0,0.0104419857,0.0008302311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002451101,"4",0.000723114185714286,0,0.00236916014890687
"191","ASV_200",0,0,0,0,0.005132751,0,0,0,0.001688393,0.002074986,0.001111407,0,8.303406e-05,0.0001732839,0.001165501,0.0008107423,0,0,0,0.004933344,0,"9",0.000817782964761905,0,0.00153432311279617
"192","ASV_201",0,0,0,0,0.0038547164,0,0,0,0,0.001335623,0.0110918467,0,0,0,0,0,0,0,0.0001884659,0,0,"4",0.000784316761904762,0,0.00251782745130819
"193","ASV_202",0,0,0,0,0.0016078496,0,0,0,0.0013742736,0.0005962603,0.0004223348,0,0.0008095821,0.0015162345,0.0019667832,0.0009458661,0,0,0.0072794949,0,0,"9",0.000786603766666667,0,0.00162361296437597
"194","ASV_203",0,0,0,0,0,0,0,0,0,0,0,0,0.0024495049,0.0027075617,0.0004370629,0,0,0.0021297958,0.0098002262,0,0,"5",0.000834483404761905,0,0.00223023360552844
"195","ASV_206",0,0,0,0,0,0,0,0,0.003671274,0,0,0,0.003611982,0.007797778,0,0,0,0,0,0,0,"3",0.000718144476190476,0,0.0019557562121382
"196","ASV_207",0,0,0,0,0,0,0,0,0.0022970002,0,0,0,0.0005604799,0.0084259319,0.0022824398,0.0012498944,0,0,0.00040049,0,0,"6",0.000724582676190476,0,0.00190385680350538
"197","ASV_208",0,0,0,0,0,0,0.0006695412,0.0127989312,0,0,0,0,0,0,0,0,0,0,0,0,0.0034642221,"3",0.000806318785714286,0,0.00285139097959968
"198","ASV_209",0,0,0.0018864365,0.002899137,0,0.0006416863,0.0024906934,0,0,0,0.0001333689,0.0033430595,0,0,0,0,0.0002998231,0,0.0001177912,0,0.0018955178,"9",0.000652738747619048,0,0.00110729666486536
"199","ASV_210",0,0,0.0021589218,0.0014608055,0,0.0006222412,0.0010444843,0,0,0,0,0.0051612146,0,0,0,0,0,0,0,0,0.0018791771,"6",0.000586992595238095,0,0.00124913377761422
"200","ASV_211",0.01328674,0.01331452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0.00126672666666667,0,0.00400073354054645
"201","ASV_212",0.02314464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00110212571428571,0,0.00505057451107156
"202","ASV_213",0,0,0,0,0,0,0,0,0.0007067693,0.00522324,0.006801814,0,8.303406e-05,0.0002166049,4.856255e-05,0,0,0,0,0.003464427,0,"6",0.000787831038571429,0,0.00191142126540654
"203","ASV_214",0,0,0,0,0.011522922,0,0,0,0,0,0,0,0,0,0,0.001013428,0,0,0,0.002161803,0,"3",0.000699912047619048,0,0.00253170639665848
"204","ASV_215",0,0,0,0,0.000226748,0,0,0,0.0082456416,0.0013594734,0.0020227616,0,0,0.0001949444,0,0.0016890465,0,0,0,0,0,"6",0.000654219785714286,0,0.0018423430703418
"205","ASV_216",0,0,0,0,0.0003504288,0,0,0,0.0001570598,0.0008109139,0.0029118876,0,0.0007265481,0.0018411419,0.0059731935,0.0017566084,0,0,0.0003533735,0.0001940079,0,"10",0.000717864923809524,0,0.0014371344585675
"206","ASV_217",0,0,0,0,0.003133245,0,0,0,3.926496e-05,0.001955734,0.001244776,0,0.0004151703,0.002534278,0.0008255633,0.003378093,0,0,0,0.0002494388,0,"8",0.000655979207619048,0,0.00111594945566162
"207","ASV_218",0,0,0,0,0.0013192612,0,0,0,0,0,0.0026006935,0,0,0.0005631728,0.0035693473,0.005337387,0,0,0,0,0,"5",0.000637612466666667,0,0.00144068764349858
"208","ASV_219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001642985,0.014276291,0,0,"2",0.000758060761904762,0,0.00311804510818376
"209","ASV_220",0,0,0,0.0002921611,0,0,0,0.0123446894,0,0,0,0.0002932508,0,0,0,0,0,0,0,0,0.0026308479,"4",0.000740997580952381,0,0.00271986622355712
"210","ASV_221",0,0,0,0,0.0006184037,0,0,0,0.0036516413,0,0.0002667378,0,0.0008718577,0.0013862716,0.0013597514,0.0039692594,0,0,0.0002591406,0.0004157313,0,"9",0.000609466419047619,0,0.00115137821665561
"211","ASV_222",0,0,0.000104802,0,0.0007833113,7.778015e-05,0,0,0.0001177949,0,0.0005779319,0,0.0002906192,0.002599259,0.005608974,0.003192298,0,0,0.0001177912,0.0001940079,0,"11",0.000650693788095238,7.778015e-05,0.00142531604835557
"212","ASV_223",0,0,0,0,0.0010718997,0,0,0,0,0,0,0,0,0.0008880802,0.0110236985,0.0015539228,0,0,0,0,0,"4",0.000692266723809524,0,0.00240634954382131
"213","ASV_224",0.003626653,0.022837492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0.00126019738095238,0,0.00500676345863438
"214","ASV_225",0,0,0,0,0.0002473615,0,0,0,0,0.0073459263,0.0018449364,0,0,0,0.0006555944,0,0,0,0,0.0054599374,0,"5",0.000740655047619048,0,0.00195126066653272
"215","ASV_226",0,0,0,0,0.0050915237,0,0.000535633,0,0.0013742736,0.0027427972,0.0006446163,0,0.0006227555,0.0019277839,0,0,0.0005396816,0,0.0001884659,0,0,"9",0.000650834795238095,0,0.00125644850946501
"216","ASV_227",0,0,0,0,0.002246867,0,0,0,0,0,0.0001111407,0,8.303406e-05,0.003292395,0,0.002989612,0,0,0,0.00496106,0,"6",0.000651624226666667,0,0.00142373667698449
"217","ASV_228",0,0,0.0003563269,0.007686084,0,0,0.001901497,0.00251169,0,0,0,5.865017e-05,0,0,0,0,0,0,0,0,0.001585045,"6",0.000671394908095238,0,0.00176318954640949
"218","ASV_229",0,0,0,0,0.002349934,0,0,0,0,0.002504293,0.006935183,0,0,0,0,0.001030318,0,0,0,0.00066517,0,"5",0.000642138,0,0.00162381152471267
"219","ASV_230",0,0.02684948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00127854666666667,0,0.00585903687953347
"220","ASV_231",0,0,0.006330043,0,0,0.002644525,0.004526099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3",0.000642888904761905,0,0.00171565002250007
"221","ASV_233",0,0,6.288122e-05,0.002989033,0,0,0.001660462,0.003794255,0.000451547,0,0,0.001348954,0.0001453096,8.664197e-05,0,0,0,0,0.0002120241,0,0.002075265,"10",0.000610779661428571,0,0.00111044049880271
"222","ASV_234",0,0,0.00827936,0.002314815,0,0.001847279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3",0.00059245019047619,0,0.00187012925229201
"223","ASV_235",0,0,0,0.0005393743,0,0,0,0.0106880428,0,0,0,0,0,0,0,0,0,0,0,0,0.0026798699,"3",0.000662251761904762,0,0.00237167410168422
"224","ASV_236",0,0,0,0,0.001834598,0,0,0,0,0,0,0,0,0,0.00534188,0.002702474,0,0,0.001437052,0.001441202,0,"5",0.000607486,0,0.00133411309655651
"225","ASV_238",0,0,0,0,0,0,0,0,0.0001766923,0,0,0,0,0,0,0,0,0.0162168741,0.00080098,0,0,"3",0.000818787923809524,0,0.00353257064866952
"226","ASV_239",0,0,0,0,0,0,0,0,0.006792838,0,0,0,0,0,0.003108003,0,0,0,0.002261591,0,0,"3",0.000579163428571429,0,0.00164123564390747
"227","ASV_240",0,0,0.0003563269,0.0024721323,0,0.0017889436,0.0023567851,0.0013627255,0,0,0,0.0008064398,0,0,0,0,0,0,0,0,0.0025491446,"7",0.00055678560952381,0,0.000935105657040543
"228","ASV_241",0,0,0,0,0.0028240435,0,0,0,0.002414795,0.0007155123,0.0015781986,0,0.000685031,0.0011263457,0,0.0013005658,0,0,0.0002120241,0.0008314625,0,"9",0.000556570404761905,0,0.000850576861450606
"229","ASV_242",0,0,0,0,0,0,0,0,0.0011975813,0.0007870635,0,0,0.0025532975,0.001711179,0.0009226884,0.0038341356,0,0,0,0,0,"6",0.000524092633333333,0,0.00103162363400543
"230","ASV_243",0.001912235,0.022087999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0.00114286828571429,0,0.00481719439212756
"231","ASV_244",0,0,0.0009641787,0,0,0.0031500963,0.0015533357,0,0.0003926496,0,0,0.0017008548,0.0005397214,0,0,0,0.0005996462,0.0004563848,0,0,0.0015523637,"9",0.0005194872,0,0.000834100376095874
"232","ASV_245",0.01836405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000874478571428571,0,0.00400736424718828
"233","ASV_246",0,0,0,0,0,0.006261302,0,0,0,0,0,0.002243369,0,0,0,0,0,0,0,0,0.001290913,"3",0.000466456380952381,0,0.0014375995777159
"234","ASV_247",0,0.02438057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00116097952380952,0,0.00532027654815093
"235","ASV_248",0,0,0,0,0.0053594987,0,0,0,0,0.0003816066,0.0004223348,0,0,0.0001083025,0,0.0002702474,0,0.0004868105,0,0.0061251074,0,"7",0.000626376566666667,0,0.00171241941621004
"236","ASV_249",0,0,0.001676832,0,0,0.001886169,0.002303222,0,0,0,0,0.004237475,0,0,0,0,0,0,0,0,0,"4",0.000481128476190476,0,0.0011128622598297
"237","ASV_250",0,0,0,0,0.0011337401,0,0.0001339082,0,0.000530077,0.0062488075,0.004312261,0,0,0,0,0,0,0,0,0.0001662925,0,"6",0.000596432680952381,0,0.0016091108126069
"238","ASV_251",0,0,0,0,0,0,0,0,0.009521753,0.001526426,0,0,0,0,0,0,0,0,0,0,0,"2",0.000526103761904762,0,0.00208783701462049
"239","ASV_252",0,0,0,0,0.004184532,0,0,0,0,0,0.002778519,0,0,0,0,0.002381556,0,0,0,0.002134087,0,"4",0.000546604476190476,0,0.0012079384644068
"240","ASV_253",0,0,0,0,0.000494723,0,0,0,0.0014528035,0.0012879222,0.0035342758,0,0.0010794428,0.001581216,0,0.0017228275,0,0,0,0.0002217233,0,"8",0.000541663528571429,0,0.000922675120284308
"241","ASV_254",0,0,0,8.989572e-05,0.000453496,0,0.01156967,0.0001068804,0,0.0002146537,0.0007113008,0,0,4.332099e-05,0.000971251,0,0,0,0,0,0,"7",0.000674308029047619,0,0.00251029021992154
"242","ASV_255",0,0,0,0.001842862,0,0,0,0.006840347,0,0,0,0,0,0,0,0,0,0,0,0,0.003349837,"3",0.00057300219047619,0,0.00165095326466138
"243","ASV_256",0,0,0.0022008426,0.0010562747,0,0.0051723803,0.0021157503,0.0002939212,0,0,0,0,0,0,0,0,0,0,0,0,0.0005392421,"6",0.000541829104761905,0,0.00125302352435471
"244","ASV_257",0,0,0,0,0,0,0,0.012317969,0,0,0,0,0,0,0,0,0,0,0,0,0.001274572,"2",0.000647263857142857,0,0.00268848408542912
"245","ASV_258",0,0,0,0.0001573175,0.0003710422,0.0003305657,0,0,0.001963248,0,0.001222548,0,0.0007680651,0.001797821,0.001189782,0.0008783042,0,0,0.002379382,0.000332585,9.804402e-05,"12",0.000547081177142857,0.0001573175,0.000745861077778385
